74,70
74,72
74,72
74,70
80,72
80,72
82,68
82,72
82,68
82,72
82,72
82,68
82,72
82,68
82,72
82,68
82,68
82,72
82,72
82,72
82,72
82,68
82,72
82,68
82,72
82,68
82,72
82,72
82,72
82,68
82,72
82,72
82,72
82,68
82,72
75,68
75,72
75,72
75,72
75,72
75,72
75,68
75,72
75,68
75,68
75,72
75,72
75,68
75,68
75,72
75,72
75,72
75,72
75,72
75,72
75,72
75,68
75,72
75,72
75,68
75,72
64,72
64,72
64,72
64,72
64,72
64,72
64,72
64,72
64,72
64,72
64,72
64,72
64,72
64,72
64,72
64,72
64,72
64,72
64,70
64,72
56,68
56,70
56,72
62,72
68,68
58,70
58,72
58,72
72,70
72,70
62,68
62,68
62,68
62,72
62,70
62,68
62,70
62,70
62,70
62,68
62,70
62,72
62,70
62,68
62,72
85,73
81,70
81,72
81,72
81,71
81,72
81,70
81,73
81,72
81,71
81,70
81,72
81,72
81,71
81,72
81,71
81,72
81,71
81,71
81,71
81,73
81,72
81,72
81,72
81,71
81,73
81,72
81,72
81,70
81,72
81,72
81,71
81,71
81,70
81,73
81,72
81,71
81,70
81,73
81,71
81,72
81,71
81,71
81,73
81,72
81,72
81,70
81,72
81,72
81,71
81,72
81,70
81,73
81,72
81,72
81,70
81,71
81,70
81,72
81,72
81,70
81,73
81,71
81,70
83,72
61,72
61,72
67,72
67,68
67,72
63,68
69,71
69,71
69,70
69,70
69,70
69,69
69,69
69,71
69,70
69,68
69,69
69,70
69,69
69,69
69,71
69,68
69,69
69,70
69,69
69,70
69,69
71,71
71,68
71,73
71,72
71,71
74,68
74,72
74,68
74,72
74,72
74,72
74,72
80,72
80,72
80,73
80,72
80,73
80,72
80,71
80,72
80,73
80,73
80,71
80,72
80,72
80,72
80,72
80,72
80,72
80,71
80,72
80,72
80,72
80,73
80,72
80,72
80,72
80,73
80,72
80,71
80,72
80,71
80,73
80,72
80,73
80,72
80,72
80,73
80,73
80,72
80,72
80,72
80,72
80,72
80,73
80,73
80,72
80,71
81,70
81,72
81,72
81,71
81,72
81,70
81,73
81,72
81,71
60,68
46,68
58,68
49,68
58,68
49,72
46,68
60,72
46,68
65,68
65,72
65,72
65,68
65,72
65,72
65,72
65,68
65,72
65,72
69,73
69,68
69,71
69,71
69,68
69,72
69,71
69,70
69,70
69,68
69,71
69,70
69,70
69,68
69,70
69,70
69,73
69,69
69,71
69,69
69,70
69,68
69,72
71,71
71,70
71,70
71,70
71,73
71,70
71,73
71,70
71,68
71,70
71,70
85,73
85,73
85,73
85,70
85,73
85,72
85,72
85,73
85,73
85,72
85,72
85,73
85,73
76,68
76,70
76,69
76,68
76,72
76,68
76,73
74,72
74,72
74,68
74,68
74,68
74,68
74,72
74,72
76,68
76,68
76,68
76,68
76,68
82,72
75,72
75,72
75,72
75,72
75,72
75,72
75,73
75,72
67,72
61,72
61,68
61,72
61,68
61,72
61,68
52,72
52,72
52,72
52,72
52,72
52,72
62,68
62,72
58,72
68,72
68,71
58,72
69,72
56,68
