74,76
74,74
74,76
74,78
74,76
74,74
74,78
80,76
80,78
80,75
80,77
80,75
80,78
80,78
80,79
80,76
80,77
80,74
80,78
80,77
80,79
80,77
80,79
80,77
80,77
80,76
80,77
80,79
80,75
80,77
80,77
63,78
82,76
82,76
82,76
82,76
75,76
75,76
75,76
75,76
75,76
75,76
64,77
64,74
64,74
64,74
64,74
64,77
64,74
64,74
64,77
64,74
64,76
64,77
64,76
64,76
68,76
58,74
62,74
62,74
62,78
62,74
85,75
85,75
85,79
85,78
85,79
85,77
85,77
85,76
85,76
85,77
85,76
85,77
85,78
85,76
85,75
85,75
85,78
85,77
85,77
85,76
85,74
85,74
85,74
85,78
85,77
85,76
85,77
85,76
85,78
85,78
85,76
85,75
85,78
85,78
85,79
85,74
85,74
85,77
85,76
85,78
85,77
85,76
85,75
85,75
85,79
85,77
85,75
85,75
81,74
81,75
81,75
81,75
81,75
81,74
81,75
67,76
67,76
67,76
67,76
69,75
69,77
69,79
69,79
69,75
69,77
69,77
69,79
69,76
69,78
69,75
69,75
71,76
71,78
71,79
71,79
71,78
71,78
71,77
71,75
71,76
71,75
71,77
71,75
71,77
71,75
71,79
71,75
74,76
74,76
74,76
74,76
74,76
80,76
80,75
80,74
80,75
80,74
80,74
80,75
80,74
80,74
80,74
70,76
70,76
70,76
70,74
70,76
70,74
70,76
81,74
46,78
65,76
65,76
69,75
69,75
69,75
69,75
69,75
69,74
69,74
69,75
71,75
71,78
71,77
71,75
71,74
71,79
71,79
71,77
71,76
71,76
71,76
71,74
71,76
71,75
71,78
71,77
71,75
58,76
58,76
58,76
58,76
85,75
85,76
85,77
85,75
85,75
85,75
85,76
85,75
85,79
85,76
85,77
85,74
85,78
85,75
85,75
85,74
85,74
85,77
85,76
85,75
85,76
85,77
85,75
85,74
85,77
85,74
85,74
85,77
85,76
85,76
85,77
85,76
85,77
85,78
85,76
76,75
74,76
74,76
74,76
74,76
74,76
74,76
75,76
75,76
75,74
61,76
61,76
61,76
61,76
61,76
61,76
61,76
52,76
52,76
52,76
52,76
52,76
52,76
58,74
72,76
