74,90
63,93
63,92
63,90
63,95
63,90
63,93
63,90
63,92
63,91
63,91
63,91
63,95
63,94
63,92
63,96
63,90
64,94
64,94
72,92
72,94
68,94
58,96
72,92
58,96
72,92
62,94
58,92
58,96
72,92
68,96
61,96
61,96
67,92
67,96
63,92
63,96
63,92
71,90
71,96
71,94
71,93
71,90
74,92
74,96
74,96
74,92
74,92
74,92
74,96
74,92
74,96
74,96
74,92
70,90
70,90
70,92
70,92
70,92
70,90
70,92
70,90
70,92
70,96
70,90
70,92
70,92
70,90
70,96
70,92
70,96
70,90
70,90
70,90
70,90
70,92
70,92
70,90
46,90
60,96
46,94
46,92
49,96
46,92
51,92
46,90
49,90
46,92
58,90
71,96
71,91
73,92
73,92
73,92
74,96
74,96
74,92
74,96
74,92
74,96
74,92
74,92
74,96
74,92
74,92
61,92
61,96
61,92
69,92
58,94
56,94
